PRICE.DATE,150181,150171,150152,150227,150018,150235,150223,150117,150209,150200,150221,502011,150184,150157,150130,150194,150196,150205,150051,150177,150261,150022,150243,150123,150211,502004,150231,150192,150265,150100,150343,150219,502049,150096,150203,150329,150085,150198,150303,150299,150106,150335,150190,150186,150275,150301,150173,150291,150315,502037,150217,150241,150251,150317,502054,502007,150289,150325,150277,150295,150028,150179,150012,150281,150321,150269,150150,150213,150207,150247,150287,150229,150225,502057,150249,150059,150267,502014,150323,150255,150237,150305,150331,150259,502031,150148,150307,150245,150215,150297,150030,150283,150309,150108,150311,150273,150083,150257,150135,150090,150293,150279,150327,150104,502041,150233,150167,150008,150271,150140,150112,150057,502024,150094,150073,502021,150263,150088,502001,150076,150138,150053,150145,150121,150092,150064,502017,150055,150285,150349,150239,150253,150357,150313,502027,150319,150333,150351,150353
20140121,0,0,0.537634409,0,0,0,0,0.061425061,0,0,0,0,0,0,-0.010089799,0,0,0,-0.55487053,0,0,-0.857031554,0,-0.534409423,0,0,0,0,0,-0.111856823,0,0,0,3.318584071,0,0,0.251382604,0,0,0,-2.151220841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026990553,0,-0.163170163,0,0,0,-2.375,0,0,0,0,0,0,0,0,-0.46306505,0,0,0,0,0,0,0,0,0,-0.46728972,0,0,0,0,-0.114025086,0,0,-1.927083333,0,0,-0.830198469,0,0,-4.958303118,0,0,0,-2.537485582,0,0,0.613496933,0.898876404,0,-1.172273191,-4.824131547,1.590457256,0,-3.266090298,1.44600939,0,0,-1.596826688,0,-1.5625,0.738396624,-1.232620057,0.969213227,0,-2.345309381,-2.212765957,0,1.31619857,0,0,0,0,0,0,0,0,0,0,0
20140122,0,0,-0.673724735,0,-0.359195402,0,0,-0.41031653,0,0,0,0,0,-0.497017893,-0.872323553,0,0,0,-0.421179302,0,0,-0.757575758,0,-1.640217276,0,0,0,0,0,-0.710382514,0,0,0,0.722543353,0,0,-0.344488189,0,0,0,-3.207178394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131578947,0,-0.6370876,0,0,0,-0.611995104,0,0,0,0,0,0,0,0,-0.863930886,0,0,0,0,0,0,0,0,0,-1.272912424,0,0,0,0,-0.667408231,0,0,-2.794715447,0,0,-0.581468841,0,0,-4.347053071,0,0,0,-2.759009009,0,0,-1.401401401,0.219538968,0,-1.293532338,-1.666312885,-0.583090379,0,-3.558052434,-2.079116835,0,0,-1.052004764,0,-2.625152625,-0.154479918,-3.075148953,-0.110987791,1.467505241,-3.651411879,-2.180685358,0,-0.384148807,0,0,0,0,0,0,0,0,0,0,0
20140123,0,0,-0.896226415,0,-0.071942446,0,0,-0.648584906,0,0,0,0,0,-1.387512389,-0.753146368,0,0,0,-0.362756953,0,0,-0.741585853,0,-1.472314094,0,0,0,0,0,-0.385887541,0,0,0,0.290697674,0,0,-0.469299961,0,0,0,-0.847233254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.758169935,0,-0.458715596,0,0,0,-1.479654747,0,0,0,0,0,0,0,0,-0.239912759,0,0,0,0,0,0,0,0,0,-0.56122449,0,0,0,0,-0.67114094,0,0,-0.458248473,0,0,-1.240820461,0,0,-4.932656988,0,0,0,-2.036199095,0,0,-0.552763819,0.606394708,0,1.4,-1.987881365,-0.732177264,0,-2.666043031,-0.97826087,0,0,2.919420061,0,-0.122699387,0.71942446,-2.023286887,1.006711409,-3.020833333,-1.648884578,0,0,-0.231039679,0,0,0,0,0,0,0,0,0,0,0
20140124,0,0,-1.208178439,0,-0.427350427,0,0,-0.576036866,0,0,0,0,0,-0.843253968,-0.744295368,0,0,0,-0.36101083,0,0,-0.509241796,0,-0.954907162,0,0,0,0,0,-0.598476605,0,0,0,-0.215517241,0,0,-0.077011937,0,0,0,-0.495350656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.310478655,0,0.045714286,0,0,0,-0.667475728,0,0,0,0,0,0,0,0,-0.172599784,0,0,0,0,0,0,0,0,0,-1.366396761,0,0,0,0,-0.444444444,0,0,1.509054326,0,0,-0.915016295,0,0,-1.203783319,0,0,0,-2.137232846,0,0,2.45,0.438596491,0,-0.894632207,-3.095062638,-0.930674264,0,-1.3388735,-0.818505338,0,0,-1.819597159,0,-2.256097561,-0.760649087,0.741714393,0.661521499,-1.292657704,-1.531100478,0,0,-4.041204437,0,0,0,0,0,0,0,0,0,0,0
20140127,0,0,-0.700280112,0,-0.288600289,0,0,-0.23255814,0,0,0,0,0,0.806451613,-0.316455696,0,0,0,-0.669914738,0,0,-0.477554919,0,-0.537923615,0,0,0,0,0,-0.547045952,0,0,0,-0.432900433,0,0,0.019327406,0,0,0,-0.322805793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.492866407,0,0.60324826,0,0,0,-1.405867971,0,0,0,0,0,0,0,0,-0.652173913,0,0,0,0,0,0,0,0,0,-0.512295082,0,0,0,0,-0.449943757,0,0,2.087576375,0,0,-0.546170456,0,0,-0.052214777,0,0,0,-1.309794989,0,0,0.4048583,1.166666667,0,-4.179254783,0.533333333,-0.551855376,0,1.301115242,0,0,0,-0.837308928,0,-1.545117429,0.152749491,1.361374519,0.558659218,-1.832460733,0.771456123,0,0,-0.039635355,0,0,0,0,0,0,0,0,0,0,0
20140128,0,0,-0.469483568,0,-0.072254335,0,0,0.174825175,0,0,0,0,0,-0.249500998,-0.640709709,0,0,0,-0.182481752,0,0,-0.32523436,0,-1.099493371,0,0,0,0,0,-0.330033003,0,0,0,-0.217391304,0,0,0.933942991,0,0,0,0.360154603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.544747082,0,0.138568129,0,0,0,1.15995116,0,0,0,0,0,0,0,0,-0.674646355,0,0,0,0,0,0,0,0,0,-0.050813008,0,0,0,0,-0.112359551,0,0,2.49745158,0,0,0.877750922,0,0,-1.140851251,0,0,0,-0.967007964,0,0,0.757575758,0.831485588,0,-5.935613682,2.23266745,0.498084291,0,3.351955307,0.63463282,0,0,0.985461996,0,0,-0.306122449,1.787394167,0.613154961,-1.626442812,-2.369439072,-2.494802495,0,0.20847811,0,0,0,0,0,0,0,0,0,0,0
20140129,0,0,-0.415896488,0,0.216763006,0,0,-0.524475524,0,0,0,0,0,0.247279921,-0.771936682,0,0,0,-0.242424242,0,0,0.076834422,0,-1.181525242,0,0,0,0,0,-0.055248619,0,0,0,0.07256894,0,0,0.762842796,0,0,0,0.130775937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.077220077,0,0.115207373,0,0,0,2.815177479,0,0,0,0,0,0,0,0,-0.590163934,0,0,0,0,0,0,0,0,0,-0.708502024,0,0,0,0,0,0,0,1.37195122,0,0,0.67412872,0,0,-0.935560024,0,0,0,-1.303854875,0,0,0.956696878,0.718232044,0,-2.304609218,2.991452991,1.710398445,0,1.990740741,3.306233062,0,0,-0.967585873,0,0,-0.304878049,0,1.112347052,-1.145833333,-0.91522158,0,0,-0.285461167,0,0,0,0,0,0,0,0,0,0,0
20140130,0,0,-0.878815911,0,0.585651537,0,0,-0.709219858,0,0,0,0,0,0,-0.666144201,0,0,0,-0.306372549,0,0,-0.078140262,0,-1.207703188,0,0,0,0,0,-0.448933782,0,0,0,0.220588235,0,0,0.429226417,0,0,0,-1.629955947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.362225097,0,0.32672112,0,0,0,3.770086527,0,0,0,0,0,0,0,0,-0.774336283,0,0,0,0,0,0,0,0,0,-0.050709939,0,0,0,0,0.171037628,0,0,2.158273381,0,0,2.615305334,0,0,-3.184657341,0,0,0,1.26146789,0,0,0.915564598,0,0,4.103343465,3.463203463,2.078431373,0,7.469654528,0,0,0,0,0,0.559701493,-1.175869121,-2.265493353,0.731981982,5.110642782,-1.606621227,-1.458333333,0,-1.098901099,0,0,0,0,0,0,0,0,0,0,0
20140207,0,0,-0.632911392,0,-0.072674419,0,0,-0.822561692,0,0,0,0,0,-0.351758794,-0.900019566,0,0,0,-0.427350427,0,0,-0.505246794,0,-1.411509229,0,0,0,0,0,-0.893854749,0,0,0,-0.58224163,0,0,0.634371396,0,0,0,-1.909722222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.601839685,0,0.070011669,0,0,0,-0.615763547,0,0,0,0,0,0,0,0,-0.859977949,0,0,0,0,0,0,0,0,0,0.203873598,0,0,0,0,-0.568181818,0,0,1.475076297,0,0,2.480501215,0,0,-2.181440443,0,0,0,0.114155251,0,0,-0.557244174,1.280623608,0,-0.908173562,3.40567254,-0.289017341,0,-0.046040516,2.558139535,0,0,-1.397664178,0,-2.660891089,-0.808080808,-3.489549765,0.055991041,1.668404588,-1.633045149,-4.366632338,0,-1.771461943,0,0,0,0,0,0,0,0,0,0,0
